"CUSTOMER","TIME","PRODUCT"
287.0,2.0,"olives"
287.0,3.0,"ham"
287.0,4.0,"turkey"
287.0,5.0,"avocado"
287.0,6.0,"heineken"
288.0,0.0,"baguette"
288.0,1.0,"soda"
288.0,2.0,"hering"
288.0,3.0,"cracker"
288.0,4.0,"heineken"
288.0,5.0,"peppers"
288.0,6.0,"avocado"
289.0,0.0,"hering"
289.0,1.0,"corned_b"
289.0,2.0,"apples"
289.0,3.0,"olives"
289.0,4.0,"steak"
289.0,5.0,"ham"
289.0,6.0,"baguette"
290.0,0.0,"hering"
290.0,1.0,"corned_b"
290.0,2.0,"apples"
290.0,3.0,"olives"
290.0,4.0,"steak"
290.0,5.0,"soda"
290.0,6.0,"baguette"
291.0,0.0,"soda"
291.0,1.0,"olives"
291.0,2.0,"bourbon"
291.0,3.0,"cracker"
291.0,4.0,"heineken"
291.0,5.0,"chicken"
291.0,6.0,"apples"
292.0,0.0,"hering"
292.0,1.0,"corned_b"
292.0,2.0,"olives"
292.0,3.0,"ham"
292.0,4.0,"turkey"
292.0,5.0,"baguette"
292.0,6.0,"soda"
293.0,0.0,"baguette"
293.0,1.0,"soda"
293.0,2.0,"hering"
293.0,3.0,"cracker"
293.0,4.0,"heineken"
293.0,5.0,"ice_crea"
293.0,6.0,"avocado"
294.0,0.0,"baguette"
294.0,1.0,"hering"
294.0,2.0,"avocado"
294.0,3.0,"artichok"
294.0,4.0,"heineken"
294.0,5.0,"ice_crea"
294.0,6.0,"ham"
295.0,0.0,"corned_b"
295.0,1.0,"peppers"
295.0,2.0,"bourbon"
295.0,3.0,"cracker"
295.0,4.0,"chicken"
295.0,5.0,"steak"
295.0,6.0,"ham"
296.0,0.0,"baguette"
296.0,1.0,"sardines"
296.0,2.0,"apples"
296.0,3.0,"peppers"
296.0,4.0,"avocado"
296.0,5.0,"bourbon"
296.0,6.0,"artichok"
297.0,0.0,"sardines"
297.0,1.0,"heineken"
297.0,2.0,"chicken"
297.0,3.0,"coke"
297.0,4.0,"ice_crea"
297.0,5.0,"bordeaux"
297.0,6.0,"corned_b"
298.0,0.0,"hering"
298.0,1.0,"corned_b"
298.0,2.0,"apples"
298.0,3.0,"olives"
298.0,4.0,"steak"
298.0,5.0,"avocado"
298.0,6.0,"artichok"
299.0,0.0,"baguette"
299.0,1.0,"hering"
299.0,2.0,"avocado"
299.0,3.0,"artichok"
299.0,4.0,"heineken"
299.0,5.0,"chicken"
299.0,6.0,"turkey"
300.0,0.0,"sardines"
300.0,1.0,"heineken"
300.0,2.0,"chicken"
300.0,3.0,"coke"
300.0,4.0,"ice_crea"
300.0,5.0,"steak"
300.0,6.0,"hering"
301.0,0.0,"baguette"
301.0,1.0,"sardines"
301.0,2.0,"apples"
301.0,3.0,"peppers"
301.0,4.0,"avocado"
301.0,5.0,"corned_b"
301.0,6.0,"steak"
302.0,0.0,"baguette"
302.0,1.0,"soda"
302.0,2.0,"hering"
302.0,3.0,"cracker"
302.0,4.0,"heineken"
302.0,5.0,"bourbon"
302.0,6.0,"sardines"
303.0,0.0,"corned_b"
303.0,1.0,"peppers"
303.0,2.0,"bourbon"
303.0,3.0,"cracker"
303.0,4.0,"chicken"
303.0,5.0,"apples"
303.0,6.0,"heineken"
304.0,0.0,"hering"
304.0,1.0,"corned_b"
304.0,2.0,"olives"
304.0,3.0,"ham"
304.0,4.0,"turkey"
304.0,5.0,"peppers"
304.0,6.0,"cracker"
305.0,0.0,"hering"
305.0,1.0,"corned_b"
305.0,2.0,"apples"
305.0,3.0,"olives"
305.0,4.0,"steak"
305.0,5.0,"bordeaux"
305.0,6.0,"coke"
306.0,0.0,"hering"
306.0,1.0,"corned_b"
306.0,2.0,"apples"
306.0,3.0,"olives"
306.0,4.0,"steak"
306.0,5.0,"soda"
306.0,6.0,"artichok"
307.0,0.0,"sardines"
307.0,1.0,"heineken"
307.0,2.0,"chicken"
307.0,3.0,"coke"
307.0,4.0,"ice_crea"
307.0,5.0,"hering"
307.0,6.0,"cracker"
308.0,0.0,"corned_b"
308.0,1.0,"peppers"
308.0,2.0,"bourbon"
308.0,3.0,"cracker"
308.0,4.0,"chicken"
308.0,5.0,"sardines"
308.0,6.0,"ham"
309.0,0.0,"baguette"
309.0,1.0,"soda"
309.0,2.0,"hering"
309.0,3.0,"cracker"
309.0,4.0,"heineken"
309.0,5.0,"turkey"
309.0,6.0,"steak"
310.0,0.0,"hering"
310.0,1.0,"corned_b"
310.0,2.0,"olives"
310.0,3.0,"ham"
310.0,4.0,"turkey"
310.0,5.0,"coke"
310.0,6.0,"sardines"
311.0,0.0,"baguette"
311.0,1.0,"soda"
311.0,2.0,"hering"
311.0,3.0,"cracker"
311.0,4.0,"heineken"
311.0,5.0,"apples"
311.0,6.0,"ham"
312.0,0.0,"baguette"
312.0,1.0,"sardines"
312.0,2.0,"apples"
312.0,3.0,"peppers"
312.0,4.0,"avocado"
312.0,5.0,"soda"
312.0,6.0,"chicken"
313.0,0.0,"hering"
313.0,1.0,"corned_b"
313.0,2.0,"apples"
313.0,3.0,"olives"
313.0,4.0,"steak"
313.0,5.0,"heineken"
313.0,6.0,"sardines"
314.0,0.0,"hering"
314.0,1.0,"corned_b"
314.0,2.0,"apples"
314.0,3.0,"olives"
314.0,4.0,"steak"
314.0,5.0,"turkey"
314.0,6.0,"coke"
315.0,0.0,"hering"
315.0,1.0,"corned_b"
315.0,2.0,"olives"
315.0,3.0,"ham"
315.0,4.0,"turkey"
315.0,5.0,"apples"
315.0,6.0,"steak"
316.0,0.0,"olives"
316.0,1.0,"bourbon"
316.0,2.0,"coke"
316.0,3.0,"turkey"
316.0,4.0,"ice_crea"
316.0,5.0,"ham"
316.0,6.0,"corned_b"
317.0,0.0,"olives"
317.0,1.0,"bourbon"
317.0,2.0,"coke"
317.0,3.0,"turkey"
317.0,4.0,"ice_crea"
317.0,5.0,"heineken"
317.0,6.0,"baguette"
318.0,0.0,"hering"
318.0,1.0,"corned_b"
318.0,2.0,"olives"
318.0,3.0,"ham"
318.0,4.0,"turkey"
318.0,5.0,"cracker"
318.0,6.0,"avocado"
319.0,0.0,"baguette"
319.0,1.0,"hering"
319.0,2.0,"avocado"
319.0,3.0,"artichok"
319.0,4.0,"heineken"
319.0,5.0,"peppers"
319.0,6.0,"steak"
320.0,0.0,"corned_b"
320.0,1.0,"peppers"
320.0,2.0,"bourbon"
320.0,3.0,"cracker"
320.0,4.0,"chicken"
320.0,5.0,"olives"
320.0,6.0,"turkey"
321.0,0.0,"baguette"
321.0,1.0,"sardines"
321.0,2.0,"apples"
321.0,3.0,"peppers"
321.0,4.0,"avocado"
321.0,5.0,"bordeaux"
321.0,6.0,"heineken"
322.0,0.0,"hering"
322.0,1.0,"corned_b"
322.0,2.0,"olives"
322.0,3.0,"ham"
322.0,4.0,"turkey"
322.0,5.0,"steak"
322.0,6.0,"steak"
323.0,0.0,"baguette"
323.0,1.0,"soda"
323.0,2.0,"hering"
323.0,3.0,"cracker"
323.0,4.0,"heineken"
323.0,5.0,"peppers"
323.0,6.0,"peppers"
324.0,0.0,"sardines"
324.0,1.0,"heineken"
324.0,2.0,"chicken"
324.0,3.0,"coke"
324.0,4.0,"ice_crea"
324.0,5.0,"ham"
324.0,6.0,"bourbon"
325.0,0.0,"sardines"
325.0,1.0,"heineken"
325.0,2.0,"chicken"
325.0,3.0,"coke"
325.0,4.0,"ice_crea"
325.0,5.0,"soda"
325.0,6.0,"avocado"
326.0,0.0,"corned_b"
326.0,1.0,"peppers"
326.0,2.0,"bourbon"
326.0,3.0,"cracker"
326.0,4.0,"chicken"
326.0,5.0,"turkey"
326.0,6.0,"coke"
327.0,0.0,"soda"
327.0,1.0,"olives"
327.0,2.0,"bourbon"
327.0,3.0,"cracker"
327.0,4.0,"heineken"
327.0,5.0,"corned_b"
327.0,6.0,"peppers"
328.0,0.0,"soda"
328.0,1.0,"olives"
328.0,2.0,"bourbon"
328.0,3.0,"cracker"
328.0,4.0,"heineken"
328.0,5.0,"bordeaux"
328.0,6.0,"artichok"
329.0,0.0,"avocado"
329.0,1.0,"cracker"
329.0,2.0,"artichok"
329.0,3.0,"heineken"
329.0,4.0,"ham"
329.0,5.0,"coke"
329.0,6.0,"ice_crea"
330.0,0.0,"hering"
330.0,1.0,"corned_b"
330.0,2.0,"olives"
330.0,3.0,"ham"
330.0,4.0,"turkey"
330.0,5.0,"soda"
330.0,6.0,"apples"
331.0,0.0,"corned_b"
331.0,1.0,"peppers"
331.0,2.0,"bourbon"
331.0,3.0,"cracker"
331.0,4.0,"chicken"
331.0,5.0,"heineken"
331.0,6.0,"apples"
332.0,0.0,"baguette"
332.0,1.0,"soda"
332.0,2.0,"hering"
332.0,3.0,"cracker"
332.0,4.0,"heineken"
332.0,5.0,"chicken"
332.0,6.0,"olives"
333.0,0.0,"baguette"
333.0,1.0,"soda"
333.0,2.0,"hering"
333.0,3.0,"cracker"
333.0,4.0,"heineken"
333.0,5.0,"turkey"
333.0,6.0,"sardines"
334.0,0.0,"olives"
334.0,1.0,"bourbon"
334.0,2.0,"coke"
334.0,3.0,"turkey"
334.0,4.0,"ice_crea"
334.0,5.0,"cracker"
334.0,6.0,"heineken"
335.0,0.0,"soda"
335.0,1.0,"olives"
335.0,2.0,"bourbon"
335.0,3.0,"cracker"
335.0,4.0,"heineken"
335.0,5.0,"bordeaux"
335.0,6.0,"chicken"
336.0,0.0,"baguette"
336.0,1.0,"hering"
336.0,2.0,"avocado"
336.0,3.0,"artichok"
336.0,4.0,"heineken"
336.0,5.0,"corned_b"
336.0,6.0,"apples"
337.0,0.0,"sardines"
337.0,1.0,"heineken"
337.0,2.0,"chicken"
337.0,3.0,"coke"
337.0,4.0,"ice_crea"
337.0,5.0,"corned_b"
337.0,6.0,"olives"
338.0,0.0,"corned_b"
338.0,1.0,"peppers"
338.0,2.0,"bourbon"
338.0,3.0,"cracker"
338.0,4.0,"chicken"
338.0,5.0,"baguette"
338.0,6.0,"ham"
339.0,0.0,"hering"
339.0,1.0,"corned_b"
339.0,2.0,"olives"
339.0,3.0,"ham"
339.0,4.0,"turkey"
339.0,5.0,"steak"
339.0,6.0,"chicken"
340.0,0.0,"sardines"
340.0,1.0,"heineken"
340.0,2.0,"chicken"
340.0,3.0,"coke"
340.0,4.0,"ice_crea"
340.0,5.0,"avocado"
340.0,6.0,"ham"
341.0,0.0,"olives"
341.0,1.0,"bourbon"
341.0,2.0,"coke"
341.0,3.0,"turkey"
341.0,4.0,"ice_crea"
341.0,5.0,"peppers"
341.0,6.0,"hering"
342.0,0.0,"soda"
342.0,1.0,"olives"
342.0,2.0,"bourbon"
342.0,3.0,"cracker"
342.0,4.0,"heineken"
342.0,5.0,"hering"
342.0,6.0,"apples"
343.0,0.0,"hering"
343.0,1.0,"corned_b"
343.0,2.0,"apples"
343.0,3.0,"olives"
343.0,4.0,"steak"
343.0,5.0,"cracker"
343.0,6.0,"ice_crea"
344.0,0.0,"baguette"
344.0,1.0,"soda"
344.0,2.0,"hering"
344.0,3.0,"cracker"
344.0,4.0,"heineken"
344.0,5.0,"peppers"
344.0,6.0,"ice_crea"
345.0,0.0,"baguette"
345.0,1.0,"soda"
345.0,2.0,"hering"
345.0,3.0,"cracker"
345.0,4.0,"heineken"
345.0,5.0,"coke"
345.0,6.0,"olives"
346.0,0.0,"corned_b"
346.0,1.0,"peppers"
346.0,2.0,"bourbon"
346.0,3.0,"cracker"
346.0,4.0,"chicken"
346.0,5.0,"ham"
346.0,6.0,"heineken"
347.0,0.0,"baguette"
347.0,1.0,"sardines"
347.0,2.0,"apples"
347.0,3.0,"peppers"
347.0,4.0,"avocado"
347.0,5.0,"olives"
347.0,6.0,"heineken"
348.0,0.0,"olives"
348.0,1.0,"bourbon"
348.0,2.0,"coke"
348.0,3.0,"turkey"
348.0,4.0,"ice_crea"
348.0,5.0,"corned_b"
348.0,6.0,"sardines"
349.0,0.0,"sardines"
349.0,1.0,"heineken"
349.0,2.0,"chicken"
349.0,3.0,"coke"
349.0,4.0,"ice_crea"
349.0,5.0,"soda"
349.0,6.0,"bourbon"
350.0,0.0,"baguette"
350.0,1.0,"soda"
350.0,2.0,"hering"
350.0,3.0,"cracker"
350.0,4.0,"heineken"
350.0,5.0,"corned_b"
350.0,6.0,"ham"
351.0,0.0,"soda"
351.0,1.0,"olives"
351.0,2.0,"bourbon"
351.0,3.0,"cracker"
351.0,4.0,"heineken"
351.0,5.0,"steak"
351.0,6.0,"hering"
352.0,0.0,"baguette"
352.0,1.0,"soda"
352.0,2.0,"hering"
352.0,3.0,"cracker"
352.0,4.0,"heineken"
352.0,5.0,"corned_b"
352.0,6.0,"sardines"
353.0,0.0,"avocado"
353.0,1.0,"cracker"
353.0,2.0,"artichok"
353.0,3.0,"heineken"
353.0,4.0,"ham"
353.0,5.0,"bourbon"
353.0,6.0,"peppers"
354.0,0.0,"soda"
354.0,1.0,"olives"
354.0,2.0,"bourbon"
354.0,3.0,"cracker"
354.0,4.0,"heineken"
354.0,5.0,"apples"
354.0,6.0,"sardines"
355.0,0.0,"baguette"
355.0,1.0,"hering"
355.0,2.0,"avocado"
355.0,3.0,"artichok"
355.0,4.0,"heineken"
355.0,5.0,"bourbon"
355.0,6.0,"bourbon"
356.0,0.0,"baguette"
356.0,1.0,"hering"
356.0,2.0,"avocado"
356.0,3.0,"artichok"
356.0,4.0,"heineken"
356.0,5.0,"sardines"
356.0,6.0,"corned_b"
357.0,0.0,"hering"
357.0,1.0,"corned_b"
357.0,2.0,"olives"
357.0,3.0,"ham"
357.0,4.0,"turkey"
357.0,5.0,"artichok"
357.0,6.0,"cracker"
358.0,0.0,"baguette"
358.0,1.0,"hering"
358.0,2.0,"avocado"
358.0,3.0,"artichok"
358.0,4.0,"heineken"
358.0,5.0,"olives"
358.0,6.0,"corned_b"
359.0,0.0,"corned_b"
359.0,1.0,"peppers"
359.0,2.0,"bourbon"
359.0,3.0,"cracker"
359.0,4.0,"chicken"
359.0,5.0,"olives"
359.0,6.0,"ham"
360.0,0.0,"avocado"
360.0,1.0,"cracker"
360.0,2.0,"artichok"
360.0,3.0,"heineken"
360.0,4.0,"ham"
360.0,5.0,"baguette"
360.0,6.0,"corned_b"
361.0,0.0,"hering"
361.0,1.0,"corned_b"
361.0,2.0,"apples"
361.0,3.0,"olives"
361.0,4.0,"steak"
361.0,5.0,"cracker"
361.0,6.0,"coke"
362.0,0.0,"baguette"
362.0,1.0,"hering"
362.0,2.0,"avocado"
362.0,3.0,"artichok"
362.0,4.0,"heineken"
362.0,5.0,"bourbon"
362.0,6.0,"corned_b"
363.0,0.0,"baguette"
363.0,1.0,"sardines"
363.0,2.0,"apples"
363.0,3.0,"peppers"
363.0,4.0,"avocado"
363.0,5.0,"turkey"
363.0,6.0,"turkey"
364.0,0.0,"corned_b"
364.0,1.0,"peppers"
364.0,2.0,"bourbon"
364.0,3.0,"cracker"
364.0,4.0,"chicken"
364.0,5.0,"olives"
364.0,6.0,"olives"
365.0,0.0,"corned_b"
365.0,1.0,"peppers"
365.0,2.0,"bourbon"
365.0,3.0,"cracker"
365.0,4.0,"chicken"
365.0,5.0,"olives"
365.0,6.0,"ice_crea"
366.0,0.0,"sardines"
366.0,1.0,"heineken"
366.0,2.0,"chicken"
366.0,3.0,"coke"
366.0,4.0,"ice_crea"
366.0,5.0,"bordeaux"
366.0,6.0,"baguette"
367.0,0.0,"hering"
367.0,1.0,"corned_b"
367.0,2.0,"apples"
367.0,3.0,"olives"
367.0,4.0,"steak"
367.0,5.0,"ham"
367.0,6.0,"avocado"
368.0,0.0,"hering"
368.0,1.0,"corned_b"
368.0,2.0,"olives"
368.0,3.0,"ham"
368.0,4.0,"turkey"
368.0,5.0,"soda"
368.0,6.0,"steak"
369.0,0.0,"baguette"
369.0,1.0,"hering"
369.0,2.0,"avocado"
369.0,3.0,"artichok"
369.0,4.0,"heineken"
369.0,5.0,"bourbon"
369.0,6.0,"turkey"
370.0,0.0,"baguette"
370.0,1.0,"soda"
370.0,2.0,"hering"
370.0,3.0,"cracker"
370.0,4.0,"heineken"
370.0,5.0,"ice_crea"
370.0,6.0,"steak"
371.0,0.0,"soda"
371.0,1.0,"olives"
371.0,2.0,"bourbon"
371.0,3.0,"cracker"
371.0,4.0,"heineken"
371.0,5.0,"bordeaux"
371.0,6.0,"baguette"
372.0,0.0,"sardines"
372.0,1.0,"heineken"
372.0,2.0,"chicken"
372.0,3.0,"coke"
372.0,4.0,"ice_crea"
372.0,5.0,"turkey"
372.0,6.0,"ham"
373.0,0.0,"olives"
373.0,1.0,"bourbon"
373.0,2.0,"coke"
373.0,3.0,"turkey"
373.0,4.0,"ice_crea"
373.0,5.0,"peppers"
373.0,6.0,"chicken"
374.0,0.0,"baguette"
374.0,1.0,"soda"
374.0,2.0,"hering"
374.0,3.0,"cracker"
374.0,4.0,"heineken"
374.0,5.0,"olives"
374.0,6.0,"olives"
375.0,0.0,"hering"
375.0,1.0,"corned_b"
375.0,2.0,"apples"
375.0,3.0,"olives"
375.0,4.0,"steak"
375.0,5.0,"coke"
375.0,6.0,"cracker"
376.0,0.0,"avocado"
376.0,1.0,"cracker"
376.0,2.0,"artichok"
376.0,3.0,"heineken"
376.0,4.0,"ham"
376.0,5.0,"soda"
376.0,6.0,"peppers"
377.0,0.0,"baguette"
377.0,1.0,"hering"
377.0,2.0,"avocado"
377.0,3.0,"artichok"
377.0,4.0,"heineken"
377.0,5.0,"turkey"
377.0,6.0,"bourbon"
378.0,0.0,"avocado"
378.0,1.0,"cracker"
378.0,2.0,"artichok"
378.0,3.0,"heineken"
378.0,4.0,"ham"
378.0,5.0,"sardines"
378.0,6.0,"turkey"
379.0,0.0,"baguette"
379.0,1.0,"hering"
379.0,2.0,"avocado"
379.0,3.0,"artichok"
379.0,4.0,"heineken"
379.0,5.0,"bordeaux"
379.0,6.0,"soda"
380.0,0.0,"hering"
380.0,1.0,"corned_b"
380.0,2.0,"olives"
380.0,3.0,"ham"
380.0,4.0,"turkey"
380.0,5.0,"heineken"
380.0,6.0,"heineken"
381.0,0.0,"baguette"
381.0,1.0,"sardines"
381.0,2.0,"apples"
381.0,3.0,"peppers"
381.0,4.0,"avocado"
381.0,5.0,"bordeaux"
381.0,6.0,"coke"
382.0,0.0,"soda"
382.0,1.0,"olives"
382.0,2.0,"bourbon"
382.0,3.0,"cracker"
382.0,4.0,"heineken"
382.0,5.0,"turkey"
382.0,6.0,"chicken"
383.0,0.0,"corned_b"
383.0,1.0,"peppers"
383.0,2.0,"bourbon"
383.0,3.0,"cracker"
383.0,4.0,"chicken"
383.0,5.0,"ham"
383.0,6.0,"avocado"
384.0,0.0,"baguette"
384.0,1.0,"sardines"
384.0,2.0,"apples"
384.0,3.0,"peppers"
384.0,4.0,"avocado"
384.0,5.0,"soda"
384.0,6.0,"steak"
385.0,0.0,"avocado"
385.0,1.0,"cracker"
385.0,2.0,"artichok"
385.0,3.0,"heineken"
385.0,4.0,"ham"
385.0,5.0,"apples"
385.0,6.0,"soda"
386.0,0.0,"hering"
386.0,1.0,"corned_b"
386.0,2.0,"olives"
386.0,3.0,"ham"
386.0,4.0,"turkey"
386.0,5.0,"baguette"
386.0,6.0,"ice_crea"
387.0,0.0,"hering"
387.0,1.0,"corned_b"
387.0,2.0,"olives"
387.0,3.0,"ham"
387.0,4.0,"turkey"
387.0,5.0,"soda"
387.0,6.0,"avocado"
388.0,0.0,"sardines"
388.0,1.0,"heineken"
388.0,2.0,"chicken"
388.0,3.0,"coke"
388.0,4.0,"ice_crea"
388.0,5.0,"cracker"
388.0,6.0,"peppers"
389.0,0.0,"hering"
389.0,1.0,"corned_b"
389.0,2.0,"olives"
389.0,3.0,"ham"
389.0,4.0,"turkey"
389.0,5.0,"peppers"
389.0,6.0,"avocado"
390.0,0.0,"baguette"
390.0,1.0,"soda"
390.0,2.0,"hering"
390.0,3.0,"cracker"
390.0,4.0,"heineken"
390.0,5.0,"peppers"
390.0,6.0,"apples"
391.0,0.0,"olives"
391.0,1.0,"bourbon"
391.0,2.0,"coke"
391.0,3.0,"turkey"
391.0,4.0,"ice_crea"
391.0,5.0,"ham"
391.0,6.0,"baguette"
392.0,0.0,"baguette"
392.0,1.0,"sardines"
392.0,2.0,"apples"
392.0,3.0,"peppers"
392.0,4.0,"avocado"
392.0,5.0,"olives"
392.0,6.0,"ice_crea"
393.0,0.0,"baguette"
393.0,1.0,"hering"
393.0,2.0,"avocado"
393.0,3.0,"artichok"
393.0,4.0,"heineken"
393.0,5.0,"peppers"
393.0,6.0,"ham"
394.0,0.0,"baguette"
394.0,1.0,"soda"
394.0,2.0,"hering"
394.0,3.0,"cracker"
394.0,4.0,"heineken"
394.0,5.0,"bourbon"
394.0,6.0,"corned_b"
395.0,0.0,"avocado"
395.0,1.0,"cracker"
395.0,2.0,"artichok"
395.0,3.0,"heineken"
395.0,4.0,"ham"
395.0,5.0,"chicken"
395.0,6.0,"soda"
396.0,0.0,"baguette"
396.0,1.0,"soda"
396.0,2.0,"hering"
396.0,3.0,"cracker"
396.0,4.0,"heineken"
396.0,5.0,"peppers"
396.0,6.0,"bourbon"
397.0,0.0,"baguette"
397.0,1.0,"sardines"
397.0,2.0,"apples"
397.0,3.0,"peppers"
397.0,4.0,"avocado"
397.0,5.0,"bordeaux"
397.0,6.0,"coke"
398.0,0.0,"hering"
398.0,1.0,"corned_b"
398.0,2.0,"olives"
398.0,3.0,"ham"
398.0,4.0,"turkey"
398.0,5.0,"bordeaux"
398.0,6.0,"peppers"
399.0,0.0,"soda"
399.0,1.0,"olives"
399.0,2.0,"bourbon"
399.0,3.0,"cracker"
399.0,4.0,"heineken"
399.0,5.0,"coke"
399.0,6.0,"corned_b"
400.0,0.0,"avocado"
400.0,1.0,"cracker"
400.0,2.0,"artichok"
400.0,3.0,"heineken"
400.0,4.0,"ham"
400.0,5.0,"ice_crea"
400.0,6.0,"bourbon"
401.0,0.0,"soda"
401.0,1.0,"olives"
401.0,2.0,"bourbon"
401.0,3.0,"cracker"
401.0,4.0,"heineken"
401.0,5.0,"corned_b"
401.0,6.0,"ham"
402.0,0.0,"soda"
402.0,1.0,"olives"
402.0,2.0,"bourbon"
402.0,3.0,"cracker"
402.0,4.0,"heineken"
402.0,5.0,"hering"
402.0,6.0,"coke"
403.0,0.0,"hering"
403.0,1.0,"corned_b"
403.0,2.0,"olives"
403.0,3.0,"ham"
403.0,4.0,"turkey"
403.0,5.0,"bordeaux"
403.0,6.0,"ice_crea"
404.0,0.0,"baguette"
404.0,1.0,"sardines"
404.0,2.0,"apples"
404.0,3.0,"peppers"
404.0,4.0,"avocado"
404.0,5.0,"heineken"
404.0,6.0,"corned_b"
405.0,0.0,"corned_b"
405.0,1.0,"peppers"
405.0,2.0,"bourbon"
405.0,3.0,"cracker"
405.0,4.0,"chicken"
405.0,5.0,"heineken"
405.0,6.0,"apples"
406.0,0.0,"baguette"
406.0,1.0,"hering"
406.0,2.0,"avocado"
406.0,3.0,"artichok"
406.0,4.0,"heineken"
406.0,5.0,"steak"
406.0,6.0,"apples"
407.0,0.0,"soda"
407.0,1.0,"olives"
407.0,2.0,"bourbon"
407.0,3.0,"cracker"
407.0,4.0,"heineken"
407.0,5.0,"steak"
407.0,6.0,"artichok"
408.0,0.0,"baguette"
408.0,1.0,"hering"
408.0,2.0,"avocado"
408.0,3.0,"artichok"
408.0,4.0,"heineken"
408.0,5.0,"steak"
408.0,6.0,"turkey"
409.0,0.0,"corned_b"
409.0,1.0,"peppers"
409.0,2.0,"bourbon"
409.0,3.0,"cracker"
409.0,4.0,"chicken"
409.0,5.0,"ice_crea"
409.0,6.0,"apples"
410.0,0.0,"baguette"
410.0,1.0,"sardines"
410.0,2.0,"apples"
410.0,3.0,"peppers"
410.0,4.0,"avocado"
410.0,5.0,"hering"
410.0,6.0,"cracker"
411.0,0.0,"baguette"
411.0,1.0,"soda"
411.0,2.0,"hering"
411.0,3.0,"cracker"
411.0,4.0,"heineken"
411.0,5.0,"steak"
411.0,6.0,"steak"
412.0,0.0,"baguette"
412.0,1.0,"hering"
412.0,2.0,"avocado"
412.0,3.0,"artichok"
412.0,4.0,"heineken"
412.0,5.0,"coke"
412.0,6.0,"turkey"
413.0,0.0,"baguette"
413.0,1.0,"hering"
413.0,2.0,"avocado"
413.0,3.0,"artichok"
413.0,4.0,"heineken"
413.0,5.0,"soda"
413.0,6.0,"olives"
414.0,0.0,"corned_b"
414.0,1.0,"peppers"
414.0,2.0,"bourbon"
414.0,3.0,"cracker"
414.0,4.0,"chicken"
414.0,5.0,"apples"
414.0,6.0,"steak"
415.0,0.0,"hering"
415.0,1.0,"corned_b"
415.0,2.0,"olives"
415.0,3.0,"ham"
415.0,4.0,"turkey"
415.0,5.0,"steak"
415.0,6.0,"sardines"
416.0,0.0,"avocado"
416.0,1.0,"cracker"
416.0,2.0,"artichok"
416.0,3.0,"heineken"
416.0,4.0,"ham"
416.0,5.0,"olives"
416.0,6.0,"ice_crea"
417.0,0.0,"hering"
417.0,1.0,"corned_b"
417.0,2.0,"olives"
417.0,3.0,"ham"
417.0,4.0,"turkey"
417.0,5.0,"cracker"
417.0,6.0,"avocado"
418.0,0.0,"olives"
418.0,1.0,"bourbon"
418.0,2.0,"coke"
418.0,3.0,"turkey"
418.0,4.0,"ice_crea"
418.0,5.0,"hering"
418.0,6.0,"heineken"
419.0,0.0,"hering"
419.0,1.0,"corned_b"
419.0,2.0,"apples"
419.0,3.0,"olives"
419.0,4.0,"steak"
419.0,5.0,"bourbon"
419.0,6.0,"chicken"
420.0,0.0,"baguette"
420.0,1.0,"soda"
420.0,2.0,"hering"
420.0,3.0,"cracker"
420.0,4.0,"heineken"
420.0,5.0,"apples"
420.0,6.0,"coke"
421.0,0.0,"sardines"
421.0,1.0,"heineken"
421.0,2.0,"chicken"
421.0,3.0,"coke"
421.0,4.0,"ice_crea"
421.0,5.0,"baguette"
421.0,6.0,"turkey"
422.0,0.0,"corned_b"
422.0,1.0,"peppers"
422.0,2.0,"bourbon"
422.0,3.0,"cracker"
422.0,4.0,"chicken"
422.0,5.0,"heineken"
422.0,6.0,"artichok"
423.0,0.0,"baguette"
423.0,1.0,"soda"
423.0,2.0,"hering"
423.0,3.0,"cracker"
423.0,4.0,"heineken"
423.0,5.0,"apples"
423.0,6.0,"sardines"
424.0,0.0,"hering"
424.0,1.0,"corned_b"
424.0,2.0,"olives"
424.0,3.0,"ham"
424.0,4.0,"turkey"
424.0,5.0,"artichok"
424.0,6.0,"avocado"
425.0,0.0,"sardines"
425.0,1.0,"heineken"
425.0,2.0,"chicken"
425.0,3.0,"coke"
425.0,4.0,"ice_crea"
425.0,5.0,"bordeaux"
425.0,6.0,"hering"
426.0,0.0,"baguette"
426.0,1.0,"sardines"
426.0,2.0,"apples"
426.0,3.0,"peppers"
426.0,4.0,"avocado"
426.0,5.0,"soda"
426.0,6.0,"ice_crea"
427.0,0.0,"baguette"
427.0,1.0,"soda"
427.0,2.0,"hering"
427.0,3.0,"cracker"
427.0,4.0,"heineken"
427.0,5.0,"artichok"
427.0,6.0,"apples"
428.0,0.0,"avocado"
428.0,1.0,"cracker"
428.0,2.0,"artichok"
428.0,3.0,"heineken"
428.0,4.0,"ham"
428.0,5.0,"hering"
428.0,6.0,"turkey"
429.0,0.0,"hering"
429.0,1.0,"corned_b"
429.0,2.0,"apples"
429.0,3.0,"olives"
429.0,4.0,"steak"
429.0,5.0,"chicken"
429.0,6.0,"soda"
430.0,0.0,"avocado"
430.0,1.0,"cracker"
430.0,2.0,"artichok"
430.0,3.0,"heineken"
430.0,4.0,"ham"
430.0,5.0,"coke"
430.0,6.0,"soda"
431.0,0.0,"hering"
431.0,1.0,"corned_b"
431.0,2.0,"olives"
